relative_seconds,direction,src,src_port,dst,dst_port,udp_payload_bytes,captured_frame_bytes
279.054776,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,134,176
279.060915,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.070955,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,84,126
279.078185,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
279.088346,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,140,182
279.095471,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.104760,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,136,178
279.110776,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.118553,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
279.122103,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,84,126
279.127020,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.138047,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,133,175
279.143885,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.155381,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,174,216
279.160479,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
279.171422,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,77,119
279.177002,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.188680,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,136,178
279.196674,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.204821,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
279.205530,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,131,173
279.215313,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.223001,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,76,118
279.229116,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,9,51
279.238225,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,136,178
279.245877,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
279.255721,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,172,214
279.261597,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,9,51
279.271773,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,79,121
279.278411,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,73,115
279.289210,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,139,181
279.294797,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.303696,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,97,139
279.305679,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,143,185
279.311770,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,24,66
279.320303,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,97,139
279.325271,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,78,120
279.328823,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.339562,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,133,175
279.345956,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.356713,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,175,217
279.363170,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
279.372350,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,99,141
279.381034,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.389730,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,135,177
279.398788,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.406218,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,144,186
279.407591,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
279.416533,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.423188,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,78,120
279.432405,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.439769,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,136,178
279.450296,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
279.457257,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,207,249
279.466598,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.472753,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,79,121
279.482828,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.490922,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,123,165
279.491684,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
279.499958,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.506586,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,143,185
279.516483,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.524086,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,125,167
279.533836,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
279.539755,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,125,167
279.550592,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.557673,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,140,182
279.566833,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.573524,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,88,130
279.575614,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
279.583435,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.590854,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,125,167
279.600489,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.608014,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,140,182
279.617691,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,70,112
279.624700,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,122,164
279.635057,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.640104,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,127,169
279.651325,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.658015,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,135,177
279.659417,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,47,89
279.667897,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.673568,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,110,152
279.685545,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.691048,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,124,166
279.696542,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.703051,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,47,89
279.707822,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,163,205
279.719975,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.724511,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,80,122
279.737873,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.742093,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,151,193
279.746716,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
279.756923,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.759156,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,163,205
279.763311,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.774430,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,81,123
279.784398,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.793176,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,136,178
279.793499,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
279.801367,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.807559,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,190,232
279.809378,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,87,129
279.817708,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.825165,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,102,144
279.826391,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,135,177
279.836034,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.841195,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,136,178
279.852848,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.858534,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,163,205
279.868680,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
279.874994,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,398,440
279.886712,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.892098,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,180,222
279.903831,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.908298,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,178,220
279.912381,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
279.925122,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,94,136
279.929716,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,98,140
279.941162,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,142,184
279.945801,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,98,140
279.958924,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,179,221
279.965776,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.975395,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,174,216
279.976893,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,97,139
279.986316,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
279.992158,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,150,192
280.004397,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.008321,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,150,192
280.012680,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.020470,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,70,112
280.025600,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,116,158
280.028932,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.042379,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,132,174
280.046533,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.059377,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,168,210
280.063075,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,71,113
280.075728,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,94,136
280.079961,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,28,70
280.093319,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,161,203
280.097654,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.105008,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
280.109013,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,144,186
280.113332,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.126915,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,102,144
280.131963,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.144433,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,116,158
280.146511,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
280.155901,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.160467,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,194,236
280.165890,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.175551,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
280.181876,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.189697,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,71,113
280.193334,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,188,230
280.198640,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.209615,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,178,220
280.214772,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.229241,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,694,736
280.229241,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,271,313
280.231367,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
280.243576,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,349,391
280.244930,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.254048,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
280.260722,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,148,190
280.270207,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,99,141
280.276353,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,111,153
280.286733,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.293235,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,168,210
280.304204,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.309392,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,169,211
280.312507,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,56,98
280.320807,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.326705,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,108,150
280.337131,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.342799,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,143,185
280.354735,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,131,173
280.361094,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,200,242
280.363291,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
280.372911,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.377016,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,249,291
280.380567,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,71,113
280.391126,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.394355,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,324,366
280.397685,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,71,113
280.406586,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.410358,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,128,170
280.414601,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,98,140
280.423430,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.427337,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,107,149
280.431842,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,98,140
280.443607,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,140,182
280.448419,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.457387,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,97,139
280.460921,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,124,166
280.466179,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.474593,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,98,140
280.476923,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,93,135
280.482960,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.494826,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,288,330
280.494839,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,98,140
280.504071,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.511573,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,218,260
280.515677,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,97,139
280.526738,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.529014,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,94,136
280.537966,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,95,137
280.544209,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,155,197
280.555062,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,98,140
280.562118,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,137,179
280.572181,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.577080,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,113,155
280.589690,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.595528,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,165,207
280.597235,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,71,113
280.607124,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,27,69
280.611785,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,261,303
280.624835,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.628644,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,98,140
280.633054,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.641363,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
280.645506,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,177,219
280.660050,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.662314,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,155,197
280.669578,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.679021,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,517,559
280.690736,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,70,112
280.696399,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,176,218
280.708532,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.711278,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,134,176
280.717076,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.728374,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,111,153
280.731667,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,76,118
280.739130,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.744929,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,187,229
280.756832,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.762215,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,135,177
280.774187,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
280.778042,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,118,160
280.782772,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.795429,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,181,223
280.806071,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,9,51
280.811929,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,143,185
280.816781,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,62,104
280.826197,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.829626,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,233,275
280.838156,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.845431,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,185,227
280.856381,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,50,92
280.863345,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,175,217
280.867527,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,99,141
280.877092,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.879071,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,122,164
280.888510,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.896015,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,191,233
280.911210,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,50,92
280.912864,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,322,364
280.921982,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.929574,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,109,151
280.944115,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,50,92
280.946007,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,175,217
280.952796,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.963732,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,74,116
280.963907,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,159,201
280.974861,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
280.981116,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,122,164
280.982673,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,74,116
280.997351,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,184,226
281.004003,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
281.013581,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,160,202
281.014667,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,75,117
281.025801,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
281.030189,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,160,202
281.034475,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,74,116
281.046439,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
281.047041,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,162,204
281.058772,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,74,116
281.063735,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,129,171
